Date,Open,High,Low,Close,AdjClose,Volume,Name,Brand
28-09-2016,533,545.4000244,531.5,540,540,6604953,TATAMOTORS.NS,Tata
29-09-2016,543,546.9000244,516.6500244,526.2999878,526.2999878,9315794,TATAMOTORS.NS,Tata
30-09-2016,525.5999756,536.5499878,521.2000122,534.8499756,534.8499756,5659248,TATAMOTORS.NS,Tata
03-10-2016,539.4000244,546,539,540.7999878,540.7999878,4505939,TATAMOTORS.NS,Tata
04-10-2016,547.4000244,552.4000244,540.6500244,549.9500122,549.9500122,5715454,TATAMOTORS.NS,Tata
05-10-2016,555.2999878,562.4000244,549.75,559.6500244,559.6500244,5929204,TATAMOTORS.NS,Tata
06-10-2016,563.0999756,564.2000122,549.0999756,551.4500122,551.4500122,4273945,TATAMOTORS.NS,Tata
07-10-2016,554.5,567.2999878,552.5999756,565.7000122,565.7000122,9122002,TATAMOTORS.NS,Tata
10-10-2016,571.0999756,571.0999756,560.9000244,562.0499878,562.0499878,3673211,TATAMOTORS.NS,Tata
13-10-2016,556.9000244,556.9000244,537,544.8499756,544.8499756,9510827,TATAMOTORS.NS,Tata
14-10-2016,546,557.4500122,545,556.0999756,556.0999756,5872827,TATAMOTORS.NS,Tata
17-10-2016,557.8499756,557.8499756,545.9000244,547.5499878,547.5499878,3463154,TATAMOTORS.NS,Tata
18-10-2016,549.2000122,556,549.2000122,554.25,554.25,3965424,TATAMOTORS.NS,Tata
19-10-2016,552.0499878,554.9000244,545.0499878,550.5,550.5,4275157,TATAMOTORS.NS,Tata
20-10-2016,553.0499878,554,546,546.8499756,546.8499756,2770011,TATAMOTORS.NS,Tata
21-10-2016,549,550,541.5,544.5,544.5,2789747,TATAMOTORS.NS,Tata
24-10-2016,544,564,543.5499878,559.7999878,559.7999878,5161299,TATAMOTORS.NS,Tata
25-10-2016,549.8499756,561,549.0999756,553.7999878,553.7999878,5690576,TATAMOTORS.NS,Tata
26-10-2016,548,548,523.1500244,530.0499878,530.0499878,6665017,TATAMOTORS.NS,Tata
27-10-2016,515.5999756,525.75,510.75,522,522,18470182,TATAMOTORS.NS,Tata
28-10-2016,527,539.9500122,525.0999756,537,537,5665910,TATAMOTORS.NS,Tata
01-11-2016,534.4000244,537.9000244,525.0499878,530.5999756,530.5999756,6848662,TATAMOTORS.NS,Tata
02-11-2016,522.5999756,526,512.3499756,513.2999878,513.2999878,4750117,TATAMOTORS.NS,Tata
03-11-2016,509.7999878,521.4500122,505.2000122,510.2000122,510.2000122,6909458,TATAMOTORS.NS,Tata
04-11-2016,509.25,516.3499756,501.6000061,512.2999878,512.2999878,7564243,TATAMOTORS.NS,Tata
07-11-2016,513,521.2999878,505.0499878,506.3500061,506.3500061,5507954,TATAMOTORS.NS,Tata
08-11-2016,518.4000244,543,517,540.2000122,540.2000122,12739083,TATAMOTORS.NS,Tata
09-11-2016,501.1499939,544,500,533.5,533.5,10276017,TATAMOTORS.NS,Tata
10-11-2016,536,549.3499756,531.5,533.7000122,533.7000122,6906437,TATAMOTORS.NS,Tata
11-11-2016,526.5,530,505,507.2999878,507.2999878,7823667,TATAMOTORS.NS,Tata
15-11-2016,484.8999939,484.8999939,453,457.3999939,457.3999939,15356070,TATAMOTORS.NS,Tata
16-11-2016,468.4500122,471.7000122,450,458.4500122,458.4500122,10855618,TATAMOTORS.NS,Tata
17-11-2016,460,476,459.6499939,472.8500061,472.8500061,8949767,TATAMOTORS.NS,Tata
18-11-2016,469.8999939,473.8500061,461.8500061,471.25,471.25,7246244,TATAMOTORS.NS,Tata
21-11-2016,468,472.7999878,451.5,456.9500122,456.9500122,7325876,TATAMOTORS.NS,Tata
22-11-2016,464.0499878,471,453.2999878,464.8500061,464.8500061,6644867,TATAMOTORS.NS,Tata
23-11-2016,467,475.2999878,462,471.5,471.5,6727083,TATAMOTORS.NS,Tata
24-11-2016,466.3500061,466.3500061,449.7000122,452.9500122,452.9500122,8046995,TATAMOTORS.NS,Tata
25-11-2016,454.1000061,456.3500061,443.1499939,452.3500061,452.3500061,7426347,TATAMOTORS.NS,Tata
28-11-2016,451.25,460,450.5,454.7000122,454.7000122,5025929,TATAMOTORS.NS,Tata
29-11-2016,455,466.2999878,451.3500061,459.8500061,459.8500061,8570549,TATAMOTORS.NS,Tata
30-11-2016,460,463.7999878,455.1000061,459.2999878,459.2999878,8377510,TATAMOTORS.NS,Tata
01-12-2016,457,457.7000122,446.8999939,448.2000122,448.2000122,7706825,TATAMOTORS.NS,Tata
02-12-2016,445,453.5,431.1499939,432.8999939,432.8999939,10450654,TATAMOTORS.NS,Tata
05-12-2016,436,441,428.2999878,439.2999878,439.2999878,8211182,TATAMOTORS.NS,Tata
06-12-2016,441,445.8999939,438.1000061,441.1000061,441.1000061,4209420,TATAMOTORS.NS,Tata
07-12-2016,440,449.2000122,439.25,445.3500061,445.3500061,5559803,TATAMOTORS.NS,Tata
08-12-2016,451.2000122,464.3999939,451.2000122,461.5499878,461.5499878,8176055,TATAMOTORS.NS,Tata
09-12-2016,464.9500122,468.5499878,460.6000061,464.1000061,464.1000061,5690877,TATAMOTORS.NS,Tata
12-12-2016,461.9500122,461.9500122,451.0499878,454.3999939,454.3999939,3837786,TATAMOTORS.NS,Tata
13-12-2016,476.7999878,486.25,462.25,470.6499939,470.6499939,63880404,TATAMOTORS.NS,Tata
14-12-2016,470.2000122,476.7999878,462.6499939,472.3500061,472.3500061,7660437,TATAMOTORS.NS,Tata
15-12-2016,464,473.6000061,462.5,463.2000122,463.2000122,6539067,TATAMOTORS.NS,Tata
16-12-2016,465,474.8999939,464.2000122,473.1499939,473.1499939,9015744,TATAMOTORS.NS,Tata
19-12-2016,470.8999939,478.5499878,465.5,471.7999878,471.7999878,5445624,TATAMOTORS.NS,Tata
20-12-2016,473,475,469.1000061,473.1499939,473.1499939,3690160,TATAMOTORS.NS,Tata
21-12-2016,473.5,474.5,467.1000061,468.5,468.5,3492856,TATAMOTORS.NS,Tata
22-12-2016,468.1499939,472.9500122,464.7999878,469.6000061,469.6000061,5436494,TATAMOTORS.NS,Tata
23-12-2016,464.9500122,468.2999878,460,465.6499939,465.6499939,3957854,TATAMOTORS.NS,Tata
26-12-2016,465.5,465.5,455.6000061,457.8500061,457.8500061,3282425,TATAMOTORS.NS,Tata
27-12-2016,460,468.75,457.3999939,466.9500122,466.9500122,3164664,TATAMOTORS.NS,Tata
28-12-2016,467,468.6499939,462,463.3500061,463.3500061,3772181,TATAMOTORS.NS,Tata
29-12-2016,462.75,472.7000122,459.3500061,470.8999939,470.8999939,4763171,TATAMOTORS.NS,Tata
30-12-2016,471,475,467.5,472,472,3605555,TATAMOTORS.NS,Tata
02-01-2017,472,488.7000122,469.0499878,487.0499878,487.0499878,4024156,TATAMOTORS.NS,Tata
03-01-2017,491,492.7000122,479.8999939,481.1000061,481.1000061,5814518,TATAMOTORS.NS,Tata
04-01-2017,484.6499939,493.7000122,484.1000061,486.6499939,486.6499939,4769872,TATAMOTORS.NS,Tata
05-01-2017,496,503.3999939,495.5499878,502.1499939,502.1499939,7961242,TATAMOTORS.NS,Tata
06-01-2017,502.9500122,507.9500122,496.25,497.75,497.75,4907475,TATAMOTORS.NS,Tata
09-01-2017,499.3999939,504.6000061,492.1499939,500.1499939,500.1499939,3932710,TATAMOTORS.NS,Tata
10-01-2017,506.5499878,518,505.9500122,516.25,516.25,7973024,TATAMOTORS.NS,Tata
11-01-2017,520.25,523.9500122,517.1500244,519.25,519.25,4886398,TATAMOTORS.NS,Tata
12-01-2017,521.7000122,524,513.2000122,518.25,518.25,4219627,TATAMOTORS.NS,Tata
13-01-2017,523.25,523.25,507.5,514.8499756,514.8499756,6367248,TATAMOTORS.NS,Tata
16-01-2017,518.6500244,529.4500122,517,526.4000244,526.4000244,6084582,TATAMOTORS.NS,Tata
17-01-2017,528.0999756,530.7999878,521,523.7000122,523.7000122,4297426,TATAMOTORS.NS,Tata
18-01-2017,523.0499878,529.5999756,521.2000122,522.4500122,522.4500122,5874608,TATAMOTORS.NS,Tata
19-01-2017,523,535.5999756,522.7000122,531.4500122,531.4500122,5810128,TATAMOTORS.NS,Tata
20-01-2017,527.4000244,529.2999878,521.25,523.2000122,523.2000122,5013928,TATAMOTORS.NS,Tata
23-01-2017,523.2000122,534.9500122,523,532.7000122,532.7000122,4209879,TATAMOTORS.NS,Tata
24-01-2017,533,543,532.3499756,541.5499878,541.5499878,5183630,TATAMOTORS.NS,Tata
25-01-2017,543.25,551.9000244,541.5499878,548.9000244,548.9000244,4504941,TATAMOTORS.NS,Tata
27-01-2017,549,552,539.75,541.9500122,541.9500122,4493803,TATAMOTORS.NS,Tata
30-01-2017,542,543.5,530.7999878,532.2999878,532.2999878,4163428,TATAMOTORS.NS,Tata
31-01-2017,530.2000122,531.5,518,523.5499878,523.5499878,6035022,TATAMOTORS.NS,Tata
01-02-2017,527.5,544.5,522.9000244,542.25,542.25,4786720,TATAMOTORS.NS,Tata
02-02-2017,537.5999756,537.5999756,526.7999878,531.5,531.5,6579801,TATAMOTORS.NS,Tata
03-02-2017,531.9000244,531.9000244,519.5,522.5999756,522.5999756,5298261,TATAMOTORS.NS,Tata
06-02-2017,527.9000244,531.4500122,523.2000122,525.8499756,525.8499756,3642527,TATAMOTORS.NS,Tata
07-02-2017,524.7999878,524.7999878,502,506.7999878,506.7999878,7987282,TATAMOTORS.NS,Tata
08-02-2017,512.3499756,514.9500122,506.2999878,513.0499878,513.0499878,5975054,TATAMOTORS.NS,Tata
09-02-2017,515.4000244,518,505.75,512.8499756,512.8499756,4099871,TATAMOTORS.NS,Tata
10-02-2017,513,514.7999878,506.5,509.5499878,509.5499878,4732032,TATAMOTORS.NS,Tata
13-02-2017,512.7000122,512.7000122,503.2999878,505.2999878,505.2999878,4700518,TATAMOTORS.NS,Tata
14-02-2017,503,506.7000122,466.5499878,482.0499878,482.0499878,14901414,TATAMOTORS.NS,Tata
15-02-2017,449.0499878,453,434.3500061,436.4500122,436.4500122,38638630,TATAMOTORS.NS,Tata
16-02-2017,442.5499878,447.6000061,435.3999939,446,446,11622714,TATAMOTORS.NS,Tata
17-02-2017,447.8999939,456.6000061,442.3999939,452.9500122,452.9500122,10063504,TATAMOTORS.NS,Tata
20-02-2017,451.5,458.4500122,449,455.4500122,455.4500122,5866707,TATAMOTORS.NS,Tata
21-02-2017,456.8999939,462.7999878,454.5,458.6499939,458.6499939,6875914,TATAMOTORS.NS,Tata
22-02-2017,460.25,466.7000122,455.7999878,460.0499878,460.0499878,7315280,TATAMOTORS.NS,Tata
23-02-2017,464,464.7000122,457.25,462.3500061,462.3500061,9492419,TATAMOTORS.NS,Tata
27-02-2017,464,464,455.1000061,457.7999878,457.7999878,5510484,TATAMOTORS.NS,Tata
28-02-2017,460,460,454.1000061,456.75,456.75,5722402,TATAMOTORS.NS,Tata
01-03-2017,455.8999939,455.8999939,448,449.4500122,449.4500122,8367579,TATAMOTORS.NS,Tata
02-03-2017,457.8500061,467.8999939,453.2000122,461.7000122,461.7000122,13667695,TATAMOTORS.NS,Tata
03-03-2017,463.2999878,466.8500061,458.6000061,459.9500122,459.9500122,7085620,TATAMOTORS.NS,Tata
06-03-2017,462.5,472.7000122,462.1000061,470.7999878,470.7999878,4036291,TATAMOTORS.NS,Tata
07-03-2017,469.5,475.8999939,466.0499878,467.5499878,467.5499878,7114541,TATAMOTORS.NS,Tata
08-03-2017,469.3999939,469.6000061,461.1499939,462.7999878,462.7999878,5351597,TATAMOTORS.NS,Tata
09-03-2017,462.4500122,469.7000122,462,467.6000061,467.6000061,3837624,TATAMOTORS.NS,Tata
10-03-2017,471,471.8500061,465.1000061,469.1000061,469.1000061,5766815,TATAMOTORS.NS,Tata
14-03-2017,481,483,468.4500122,469.75,469.75,6348198,TATAMOTORS.NS,Tata
15-03-2017,475,476.5499878,470.6499939,473.4500122,473.4500122,4801312,TATAMOTORS.NS,Tata
16-03-2017,478.7000122,482,476.1499939,480.9500122,480.9500122,6272947,TATAMOTORS.NS,Tata
17-03-2017,481.3500061,484.2000122,471.7000122,476.5,476.5,6338248,TATAMOTORS.NS,Tata
20-03-2017,476.5499878,478.2000122,470.75,476,476,2871104,TATAMOTORS.NS,Tata
21-03-2017,478,478.0499878,470.6499939,473.75,473.75,4685410,TATAMOTORS.NS,Tata
22-03-2017,469.9500122,469.9500122,458.5,459.8999939,459.8999939,4695648,TATAMOTORS.NS,Tata
23-03-2017,461.2999878,477,461.2999878,472.8999939,472.8999939,8665384,TATAMOTORS.NS,Tata
24-03-2017,470.75,474.7999878,467.5499878,470.3999939,470.3999939,4296510,TATAMOTORS.NS,Tata
27-03-2017,469,469.1499939,462.1000061,464.75,464.75,4417413,TATAMOTORS.NS,Tata
28-03-2017,467.5,473,467.5,472.3999939,472.3999939,2982614,TATAMOTORS.NS,Tata
29-03-2017,474.8999939,475,463.6000061,469.0499878,469.0499878,6680569,TATAMOTORS.NS,Tata
30-03-2017,463.5,469.7999878,462.8500061,468.3999939,468.3999939,9482785,TATAMOTORS.NS,Tata
31-03-2017,466.5,472.5,464.5,465.8500061,465.8500061,6400088,TATAMOTORS.NS,Tata
03-04-2017,468.25,472.2999878,467.6000061,470.3999939,470.3999939,2951896,TATAMOTORS.NS,Tata
05-04-2017,470.3999939,475,467.25,473.5,473.5,5287168,TATAMOTORS.NS,Tata
06-04-2017,474.2999878,478.5,470.6000061,473.2000122,473.2000122,6703078,TATAMOTORS.NS,Tata
07-04-2017,468.4500122,480.5499878,466.6499939,468.2999878,468.2999878,8089461,TATAMOTORS.NS,Tata
10-04-2017,471.6499939,478.2999878,467.5499878,474.8999939,474.8999939,5437523,TATAMOTORS.NS,Tata
11-04-2017,477.8999939,478.3500061,471.1000061,472.25,472.25,4887918,TATAMOTORS.NS,Tata
12-04-2017,468.7000122,471.5499878,461.6000061,464.5499878,464.5499878,5991598,TATAMOTORS.NS,Tata
13-04-2017,461.8500061,463.3500061,451.2000122,453.3500061,453.3500061,5930185,TATAMOTORS.NS,Tata
17-04-2017,452,455.7000122,447.2999878,449.2000122,449.2000122,4913930,TATAMOTORS.NS,Tata
18-04-2017,452,455.75,442.5,443.7000122,443.7000122,4235130,TATAMOTORS.NS,Tata
19-04-2017,443,449.5,438.2999878,443.0499878,443.0499878,6319332,TATAMOTORS.NS,Tata
20-04-2017,447.8500061,447.8500061,442.1000061,443.9500122,443.9500122,3288900,TATAMOTORS.NS,Tata
21-04-2017,446.75,448.4500122,437.6000061,440.6000061,440.6000061,5325590,TATAMOTORS.NS,Tata
24-04-2017,439.7999878,449,438.75,443.8500061,443.8500061,6214069,TATAMOTORS.NS,Tata
25-04-2017,445.8500061,447.75,443.2999878,445.6499939,445.6499939,5894090,TATAMOTORS.NS,Tata
26-04-2017,446,454.3999939,445.5,450.7999878,450.7999878,8438042,TATAMOTORS.NS,Tata
27-04-2017,455,460.8999939,452.7000122,455.3500061,455.3500061,10589249,TATAMOTORS.NS,Tata
28-04-2017,457.1000061,462,454.3999939,458.8999939,458.8999939,5126904,TATAMOTORS.NS,Tata
02-05-2017,456.6000061,457.2000122,448.5499878,451.25,451.25,6071958,TATAMOTORS.NS,Tata
03-05-2017,451.3500061,456,444.6499939,446.6000061,446.6000061,5158586,TATAMOTORS.NS,Tata
04-05-2017,446.6499939,448.1000061,435.1499939,436.5,436.5,6204022,TATAMOTORS.NS,Tata
05-05-2017,436.5,436.5,418,419.6000061,419.6000061,9487539,TATAMOTORS.NS,Tata
08-05-2017,424.75,428.7000122,417.25,422.6499939,422.6499939,7427873,TATAMOTORS.NS,Tata
09-05-2017,424.75,428.7999878,422.7000122,426.7999878,426.7999878,2833132,TATAMOTORS.NS,Tata
10-05-2017,427.7999878,433,424,432.2999878,432.2999878,5378402,TATAMOTORS.NS,Tata
11-05-2017,434,434.5,425.3999939,427.4500122,427.4500122,4049649,TATAMOTORS.NS,Tata
12-05-2017,429.6499939,433.7999878,427.4500122,430.8500061,430.8500061,3850940,TATAMOTORS.NS,Tata
15-05-2017,434,434,430.1000061,431.8999939,431.8999939,1885702,TATAMOTORS.NS,Tata
16-05-2017,432.25,439.5,432.25,437.25,437.25,3452072,TATAMOTORS.NS,Tata
17-05-2017,436.5,452.5,435.1000061,449.1000061,449.1000061,6572678,TATAMOTORS.NS,Tata
18-05-2017,442,448.7000122,436,437.9500122,437.9500122,6158546,TATAMOTORS.NS,Tata
19-05-2017,439,444.9500122,434.6000061,443.3500061,443.3500061,4387481,TATAMOTORS.NS,Tata
22-05-2017,446,452.75,442.6000061,449.6499939,449.6499939,6145914,TATAMOTORS.NS,Tata
23-05-2017,451.4500122,456.4500122,444.2999878,450.5,450.5,10330814,TATAMOTORS.NS,Tata
24-05-2017,470,473.3500061,458.1000061,469.5499878,469.5499878,27370795,TATAMOTORS.NS,Tata
25-05-2017,470,479,464.7000122,476,476,15108872,TATAMOTORS.NS,Tata
26-05-2017,474.1000061,488.25,473.5,481.1000061,481.1000061,7692869,TATAMOTORS.NS,Tata
29-05-2017,482.5,485,471.7999878,481.5,481.5,4253044,TATAMOTORS.NS,Tata
30-05-2017,482.7000122,487,480,481.2999878,481.2999878,3101380,TATAMOTORS.NS,Tata
31-05-2017,482.2999878,483,474.7999878,476.1499939,476.1499939,5393856,TATAMOTORS.NS,Tata
01-06-2017,476.9500122,479.7000122,473.5499878,476.6499939,476.6499939,3001232,TATAMOTORS.NS,Tata
02-06-2017,480,485.9500122,477.7000122,478.75,478.75,4319080,TATAMOTORS.NS,Tata
05-06-2017,478.2999878,481.8999939,475.2000122,478.1499939,478.1499939,2464819,TATAMOTORS.NS,Tata
06-06-2017,482.8999939,484.3500061,457.6000061,461,461,8016939,TATAMOTORS.NS,Tata
07-06-2017,462.5499878,463.6499939,453.5,458,458,5250544,TATAMOTORS.NS,Tata
08-06-2017,459.5,463.4500122,457.3500061,460.7999878,460.7999878,4066322,TATAMOTORS.NS,Tata
09-06-2017,459.9500122,468,455,467.1000061,467.1000061,4598706,TATAMOTORS.NS,Tata
12-06-2017,463.75,465.25,455.2000122,456.25,456.25,4341696,TATAMOTORS.NS,Tata
13-06-2017,457.1499939,458.75,448,449.5499878,449.5499878,3577406,TATAMOTORS.NS,Tata
14-06-2017,450.7999878,453.3999939,447.0499878,451.9500122,451.9500122,3605931,TATAMOTORS.NS,Tata
15-06-2017,452,457.8500061,446.9500122,448.2999878,448.2999878,3879154,TATAMOTORS.NS,Tata
16-06-2017,454.7000122,458.3999939,452,455.75,455.75,7042094,TATAMOTORS.NS,Tata
19-06-2017,453.7999878,456.3999939,450.5,452.3500061,452.3500061,3869675,TATAMOTORS.NS,Tata
20-06-2017,457,470.75,456,467.3999939,467.3999939,12014975,TATAMOTORS.NS,Tata
21-06-2017,466,466,455.5,457.2999878,457.2999878,5436141,TATAMOTORS.NS,Tata
22-06-2017,458.8500061,463,451.6000061,452.7000122,452.7000122,5008885,TATAMOTORS.NS,Tata
23-06-2017,454,456.5,442.3999939,443.1499939,443.1499939,6753648,TATAMOTORS.NS,Tata
27-06-2017,443.7999878,444.5,434.3999939,442.2999878,442.2999878,5915274,TATAMOTORS.NS,Tata
28-06-2017,443.8999939,446.7999878,440.1499939,442.5,442.5,4960238,TATAMOTORS.NS,Tata
29-06-2017,444.5,446.25,434,435.6000061,435.6000061,11085101,TATAMOTORS.NS,Tata
30-06-2017,433.8999939,435.6000061,428.0499878,432.5499878,432.5499878,4776892,TATAMOTORS.NS,Tata
03-07-2017,431.5,434.7000122,426.25,430.25,430.25,6230025,TATAMOTORS.NS,Tata
04-07-2017,434.2000122,436.3999939,426,426.8999939,426.8999939,5020683,TATAMOTORS.NS,Tata
05-07-2017,428.8999939,433.9500122,427.3999939,431.75,431.75,5050749,TATAMOTORS.NS,Tata
06-07-2017,435.3999939,438.7999878,433.7999878,437.1000061,437.1000061,4038188,TATAMOTORS.NS,Tata
07-07-2017,434.4500122,441.4500122,432.25,436.8500061,436.8500061,5311730,TATAMOTORS.NS,Tata
10-07-2017,446.6000061,448.1000061,444,446.9500122,446.9500122,1154721,TATAMOTORS.NS,Tata
11-07-2017,452,462.2999878,451,456.9500122,456.9500122,12069006,TATAMOTORS.NS,Tata
12-07-2017,461,463.7999878,456.6000061,461,461,6051540,TATAMOTORS.NS,Tata
13-07-2017,464.5,464.5,455.5499878,459.0499878,459.0499878,4382063,TATAMOTORS.NS,Tata
14-07-2017,460,460,450.3999939,451.2999878,451.2999878,3974269,TATAMOTORS.NS,Tata
17-07-2017,455,458.3500061,453.25,454.1499939,454.1499939,4922453,TATAMOTORS.NS,Tata
18-07-2017,452.6000061,459.5,452.6000061,456.1499939,456.1499939,2349268,TATAMOTORS.NS,Tata
19-07-2017,453,462.8999939,453,460.6000061,460.6000061,3395937,TATAMOTORS.NS,Tata
20-07-2017,463.5,464.3500061,457.3500061,460.1499939,460.1499939,3318626,TATAMOTORS.NS,Tata
21-07-2017,460,465.8999939,457.6000061,464.6000061,464.6000061,3150269,TATAMOTORS.NS,Tata
24-07-2017,464.9500122,468.3500061,461,464,464,3773074,TATAMOTORS.NS,Tata
25-07-2017,462.1499939,464.7000122,454.7000122,456.1000061,456.1000061,7052112,TATAMOTORS.NS,Tata
26-07-2017,457.2000122,458.7000122,455,457.2999878,457.2999878,3641559,TATAMOTORS.NS,Tata
27-07-2017,459,460.9500122,440.2999878,445.3999939,445.3999939,13738611,TATAMOTORS.NS,Tata
28-07-2017,444.6000061,447.4500122,442.4500122,445.8500061,445.8500061,3365171,TATAMOTORS.NS,Tata
31-07-2017,446.25,449.7000122,443.7000122,444.6000061,444.6000061,3804621,TATAMOTORS.NS,Tata
01-08-2017,446.5499878,452.3500061,445.7000122,446.8999939,446.8999939,4012791,TATAMOTORS.NS,Tata
02-08-2017,449.5,449.9500122,438.1499939,440.3500061,440.3500061,4045533,TATAMOTORS.NS,Tata
03-08-2017,441,441.5,429.6000061,431.4500122,431.4500122,6197142,TATAMOTORS.NS,Tata
04-08-2017,435.1000061,438.75,433.4500122,435.6000061,435.6000061,4166729,TATAMOTORS.NS,Tata
07-08-2017,438.6000061,439.7999878,425.2999878,430,430,6461815,TATAMOTORS.NS,Tata
08-08-2017,432,435.5,426,430,430,7134979,TATAMOTORS.NS,Tata
09-08-2017,428.7999878,429.8999939,415,416.0499878,416.0499878,10849567,TATAMOTORS.NS,Tata
10-08-2017,401,403.6000061,375.25,380.2000122,380.2000122,28114017,TATAMOTORS.NS,Tata
11-08-2017,376,379.1000061,358.5,374.5,374.5,14699477,TATAMOTORS.NS,Tata
14-08-2017,380,381.7999878,372.6000061,375.3999939,375.3999939,8216208,TATAMOTORS.NS,Tata
16-08-2017,379.4500122,390.7000122,375.5,389.25,389.25,11019760,TATAMOTORS.NS,Tata
17-08-2017,392.4500122,392.4500122,384.5,385.2999878,385.2999878,5971420,TATAMOTORS.NS,Tata
18-08-2017,381.75,383,377,380.3999939,380.3999939,5856198,TATAMOTORS.NS,Tata
21-08-2017,382,382.5499878,371.2999878,374.3500061,374.3500061,5123101,TATAMOTORS.NS,Tata
22-08-2017,378.7999878,379.9500122,372.25,373.6000061,373.6000061,4163794,TATAMOTORS.NS,Tata
23-08-2017,376,381.1499939,373.3500061,379.9500122,379.9500122,4448871,TATAMOTORS.NS,Tata
24-08-2017,380.1000061,385.9500122,380.1000061,384.1499939,384.1499939,5208541,TATAMOTORS.NS,Tata
28-08-2017,385.8500061,387.3999939,378.2999878,379.2999878,379.2999878,4403872,TATAMOTORS.NS,Tata
29-08-2017,379,382.3500061,374.4500122,376.1000061,376.1000061,4689547,TATAMOTORS.NS,Tata
30-08-2017,380.8500061,382.75,377.4500122,378.5,378.5,3734824,TATAMOTORS.NS,Tata
31-08-2017,380.0499878,380.4500122,375.7999878,376.5499878,376.5499878,4685511,TATAMOTORS.NS,Tata
01-09-2017,379.3500061,392.8500061,378.6499939,390.8500061,390.8500061,7380325,TATAMOTORS.NS,Tata
04-09-2017,393,396.0499878,380.5,383.3999939,383.3999939,8433560,TATAMOTORS.NS,Tata
05-09-2017,385.7000122,389.5,383.3999939,388.1499939,388.1499939,4477993,TATAMOTORS.NS,Tata
06-09-2017,385,386.7000122,381.8500061,382.7000122,382.7000122,5953907,TATAMOTORS.NS,Tata
07-09-2017,383.7000122,384.3999939,376,378.1499939,378.1499939,7938665,TATAMOTORS.NS,Tata
08-09-2017,381,381.7999878,374.0499878,375.0499878,375.0499878,7471355,TATAMOTORS.NS,Tata
11-09-2017,380,380,374.2000122,375.2999878,375.2999878,5402725,TATAMOTORS.NS,Tata
12-09-2017,378.7000122,390,375.5,388.25,388.25,9266823,TATAMOTORS.NS,Tata
